"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","pplfair","lrscale","trstplc","trstun","imbgeco","imwbcnt"
"ESS10e03_2",10,"3.2","02.11.2023",74959,"GB",0.56076133,0.42608547,4.7942204,2.0427477,0.0002020388,1440,10380,2,5,7,9,8,7
"ESS10e03_2",10,"3.2","02.11.2023",75025,"GB",1.1215227,0.8345116,4.7942204,4.0008326,0.0001010194,1459,10110,7,3,8,5,6,7
"ESS10e03_2",10,"3.2","02.11.2023",75059,"GB",1.1215227,1.5913215,4.7942204,7.629146,0.0001010194,1397,10304,7,88,0,88,88,88
"ESS10e03_2",10,"3.2","02.11.2023",75144,"GB",0.56076133,0.3272339,4.7942204,1.5688316,0.0002020388,1443,10219,2,5,8,7,8,9
"ESS10e03_2",10,"3.2","02.11.2023",75150,"GB",1.1215227,0.94395846,4.7942204,4.525545,0.0001010194,1429,10237,7,5,8,3,8,8
"ESS10e03_2",10,"3.2","02.11.2023",75172,"GB",0.56076133,0.42608547,4.7942204,2.0427477,0.0002020388,1439,10363,6,0,7,5,9,10
"ESS10e03_2",10,"3.2","02.11.2023",75239,"GB",0.56076133,0.41970196,4.7942204,2.0121439,0.0002020388,1497,10308,0,6,5,88,5,5
"ESS10e03_2",10,"3.2","02.11.2023",75274,"GB",1.1215227,1.1144558,4.7942204,5.342947,0.0001010194,1502,10160,5,3,9,8,5,5
"ESS10e03_2",10,"3.2","02.11.2023",75305,"GB",1.1215227,1.7547201,4.7942204,8.412515,0.0001010194,1402,10225,8,5,8,10,9,10
"ESS10e03_2",10,"3.2","02.11.2023",75371,"GB",2.2430453,3.1895387,4.7942204,15.291352,0.0000505097,1368,10210,7,2,8,7,8,9
"ESS10e03_2",10,"3.2","02.11.2023",75384,"GB",0.56076133,0.46009976,4.7942204,2.2058196,0.0002020388,1357,10345,3,7,10,4,3,5
"ESS10e03_2",10,"3.2","02.11.2023",75425,"GB",0.56076133,0.476042,4.7942204,2.2822504,0.0002020388,1474,10123,8,4,9,88,5,5
"ESS10e03_2",10,"3.2","02.11.2023",75478,"GB",0.56076133,0.46639004,4.7942204,2.2359767,0.0002020388,1458,10109,8,88,5,88,5,5
"ESS10e03_2",10,"3.2","02.11.2023",75543,"GB",1.682284,1.1223639,4.7942204,5.3808603,0.00006734627,1343,10183,8,2,3,6,10,10
"ESS10e03_2",10,"3.2","02.11.2023",75659,"GB",1.1215227,1.26925,4.7942204,6.0850644,0.0001010194,1429,10237,4,5,8,9,7,7
"ESS10e03_2",10,"3.2","02.11.2023",75675,"GB",1.1215227,0.66485727,4.7942204,3.1874723,0.0001010194,1366,10203,8,3,5,88,8,8
"ESS10e03_2",10,"3.2","02.11.2023",75681,"GB",1.1215227,1.0017419,4.7942204,4.8025713,0.0001010194,1491,10150,7,7,10,7,6,6
"ESS10e03_2",10,"3.2","02.11.2023",75686,"GB",0.56076133,0.46219853,4.7942204,2.2158816,0.0002020388,1462,10278,8,6,9,8,7,8
"ESS10e03_2",10,"3.2","02.11.2023",75730,"GB",1.1215227,1.1029555,4.7942204,5.2878118,0.0001010194,1391,10357,8,4,8,9,9,8
"ESS10e03_2",10,"3.2","02.11.2023",75737,"GB",0.56076133,0.7845874,4.7942204,3.7614849,0.0002020388,1380,10408,6,88,8,88,3,5
"ESS10e03_2",10,"3.2","02.11.2023",75757,"GB",1.1215227,0.8595067,4.7942204,4.1206646,0.0001010194,1409,10285,3,5,7,3,6,5
"ESS10e03_2",10,"3.2","02.11.2023",75796,"GB",0.56076133,0.3702607,4.7942204,1.7751114,0.0002020388,1381,10242,7,8,8,5,6,5
"ESS10e03_2",10,"3.2","02.11.2023",75832,"GB",0.56076133,1.8827833,4.7942204,9.026479,0.0002020388,1400,10388,5,3,5,5,7,8
"ESS10e03_2",10,"3.2","02.11.2023",75865,"GB",1.1215227,1.26925,4.7942204,6.0850644,0.0001010194,1418,10231,7,3,10,9,10,10
"ESS10e03_2",10,"3.2","02.11.2023",75881,"GB",1.1215227,0.75097245,4.7942204,3.6003275,0.0001010194,1475,10139,5,5,4,1,2,4
"ESS10e03_2",10,"3.2","02.11.2023",75946,"GB",1.1215227,0.75097245,4.7942204,3.6003275,0.0001010194,1497,10309,7,2,8,6,8,9
"ESS10e03_2",10,"3.2","02.11.2023",76020,"GB",1.1215227,0.952084,4.7942204,4.564501,0.0001010194,1420,10128,3,6,10,5,0,5
"ESS10e03_2",10,"3.2","02.11.2023",76034,"GB",0.56076133,0.42608547,4.7942204,2.0427477,0.0002020388,1424,10396,8,88,4,88,7,5
"ESS10e03_2",10,"3.2","02.11.2023",76035,"GB",0.56076133,0.87736005,4.7942204,4.2062573,0.0002020388,1400,10091,5,5,3,0,10,10
"ESS10e03_2",10,"3.2","02.11.2023",76110,"GB",0.56076133,0.41817632,4.7942204,2.0048294,0.0002020388,1503,10162,8,5,6,4,6,7
"ESS10e03_2",10,"3.2","02.11.2023",76111,"GB",0.56076133,0.48035932,4.7942204,2.3029485,0.0002020388,1472,10121,7,3,6,7,10,10
"ESS10e03_2",10,"3.2","02.11.2023",76213,"GB",1.682284,2.137767,4.7942204,10.248927,0.00006734627,1492,10151,6,2,2,5,7,8
"ESS10e03_2",10,"3.2","02.11.2023",76214,"GB",0.56076133,0.79276824,4.7942204,3.8007057,0.0002020388,1502,10160,5,88,6,1,5,6
"ESS10e03_2",10,"3.2","02.11.2023",76326,"GB",1.1215227,0.7517655,4.7942204,3.6041296,0.0001010194,1499,10156,6,5,7,6,8,9
"ESS10e03_2",10,"3.2","02.11.2023",76363,"GB",1.1215227,0.82028294,4.7942204,3.9326172,0.0001010194,1387,10411,6,6,7,4,6,6
"ESS10e03_2",10,"3.2","02.11.2023",76371,"GB",0.56076133,0.37588274,4.7942204,1.8020648,0.0002020388,1484,10144,5,5,9,88,5,3
"ESS10e03_2",10,"3.2","02.11.2023",76412,"GB",0.56076133,0.3362834,4.7942204,1.6122167,0.0002020388,1499,10326,8,5,8,9,8,8
"ESS10e03_2",10,"3.2","02.11.2023",76451,"GB",0.56076133,0.3702607,4.7942204,1.7751114,0.0002020388,1392,10250,8,4,5,6,6,4
"ESS10e03_2",10,"3.2","02.11.2023",76476,"GB",1.1215227,0.7450091,4.7942204,3.571738,0.0001010194,1493,10320,5,8,2,0,4,88
"ESS10e03_2",10,"3.2","02.11.2023",76483,"GB",0.56076133,0.3702607,4.7942204,1.7751114,0.0002020388,1389,10189,8,7,7,7,6,7
"ESS10e03_2",10,"3.2","02.11.2023",76497,"GB",1.1215227,1.5698601,4.7942204,7.5262556,0.0001010194,1415,10229,7,6,8,7,5,6
"ESS10e03_2",10,"3.2","02.11.2023",76505,"GB",1.682284,0.9972859,4.7942204,4.7812085,0.00006734627,1363,10201,5,5,4,1,3,2
"ESS10e03_2",10,"3.2","02.11.2023",76528,"GB",1.1215227,1.2801756,4.7942204,6.137444,0.0001010194,1474,10129,3,6,3,0,4,4
"ESS10e03_2",10,"3.2","02.11.2023",76540,"GB",2.2430453,1.4900182,4.7942204,7.143476,0.0000505097,1498,10159,8,6,6,7,5,4
"ESS10e03_2",10,"3.2","02.11.2023",76732,"GB",0.56076133,0.37588274,4.7942204,1.8020648,0.0002020388,1493,10320,5,88,5,2,7,5
"ESS10e03_2",10,"3.2","02.11.2023",76789,"GB",1.682284,2.664394,4.7942204,12.773692,0.00006734627,1379,10354,6,88,8,8,8,8
"ESS10e03_2",10,"3.2","02.11.2023",76792,"GB",1.1215227,0.8595067,4.7942204,4.1206646,0.0001010194,1453,10290,6,7,4,3,4,5
"ESS10e03_2",10,"3.2","02.11.2023",76794,"GB",0.56076133,0.5142794,4.7942204,2.465569,0.0002020388,1348,10338,3,0,1,88,8,5
"ESS10e03_2",10,"3.2","02.11.2023",76795,"GB",1.682284,1.9202639,4.7942204,9.206168,0.00006734627,1478,10300,8,4,8,6,7,4
"ESS10e03_2",10,"3.2","02.11.2023",76806,"GB",0.56076133,0.41014147,4.7942204,1.9663086,0.0002020388,1390,10410,8,7,9,5,5,5
"ESS10e03_2",10,"3.2","02.11.2023",76862,"GB",1.1215227,1.5691748,4.7942204,7.5229697,0.0001010194,1389,10189,7,6,9,7,4,3
"ESS10e03_2",10,"3.2","02.11.2023",76949,"GB",0.56076133,0.5096571,4.7942204,2.4434085,0.0002020388,1351,10171,5,7,8,6,8,7
"ESS10e03_2",10,"3.2","02.11.2023",76992,"GB",1.1215227,1.0193142,4.7942204,4.886817,0.0001010194,1361,10348,10,10,6,5,6,5
"ESS10e03_2",10,"3.2","02.11.2023",77012,"GB",0.56076133,0.33242863,4.7942204,1.5937362,0.0002020388,1373,10376,7,4,8,8,7,6
"ESS10e03_2",10,"3.2","02.11.2023",77081,"GB",0.56076133,0.42608547,4.7942204,2.0427477,0.0002020388,1440,10200,8,6,8,5,8,6
"ESS10e03_2",10,"3.2","02.11.2023",77099,"GB",1.1215227,0.7450091,4.7942204,3.571738,0.0001010194,1498,10159,5,6,6,10,5,4
"ESS10e03_2",10,"3.2","02.11.2023",77109,"GB",1.682284,1.5026128,4.7942204,7.2038574,0.00006734627,1488,10146,5,5,7,9,7,5
"ESS10e03_2",10,"3.2","02.11.2023",77166,"GB",0.56076133,0.6934131,4.7942204,3.3243752,0.0002020388,1448,10386,5,1,6,5,8,8
"ESS10e03_2",10,"3.2","02.11.2023",77169,"GB",1.1215227,1.2801756,4.7942204,6.137444,0.0001010194,1398,10118,7,3,5,6,7,8
"ESS10e03_2",10,"3.2","02.11.2023",77314,"GB",0.56076133,0.86947465,4.7942204,4.168453,0.0002020388,1396,10193,3,7,3,88,4,7
"ESS10e03_2",10,"3.2","02.11.2023",77355,"GB",0.56076133,0.71258914,4.7942204,3.4163096,0.0002020388,1491,10150,7,2,6,6,8,8
"ESS10e03_2",10,"3.2","02.11.2023",77435,"GB",0.56076133,0.5572279,4.7942204,2.6714735,0.0002020388,1344,10167,1,4,9,0,2,1
"ESS10e03_2",10,"3.2","02.11.2023",77446,"GB",0.56076133,0.3362834,4.7942204,1.6122167,0.0002020388,1488,10316,3,6,7,1,5,3
"ESS10e03_2",10,"3.2","02.11.2023",77490,"GB",0.56076133,1.0008571,4.7942204,4.79833,0.0002020388,1452,10272,5,88,8,88,8,8
"ESS10e03_2",10,"3.2","02.11.2023",77518,"GB",1.1215227,0.7431481,4.7942204,3.562816,0.0001010194,1365,10366,8,3,4,3,7,9
"ESS10e03_2",10,"3.2","02.11.2023",77533,"GB",1.1215227,0.66485727,4.7942204,3.1874723,0.0001010194,1366,10203,5,5,7,7,0,4
"ESS10e03_2",10,"3.2","02.11.2023",77536,"GB",1.1215227,0.85217094,4.7942204,4.0854955,0.0001010194,1417,10399,8,0,7,9,8,10
"ESS10e03_2",10,"3.2","02.11.2023",77570,"GB",0.56076133,0.86947465,4.7942204,4.168453,0.0002020388,1399,10251,3,4,2,6,7,7
"ESS10e03_2",10,"3.2","02.11.2023",77673,"GB",1.1215227,1.5855365,4.7942204,7.6014113,0.0001010194,1500,10329,2,5,7,4,7,7
"ESS10e03_2",10,"3.2","02.11.2023",77712,"GB",0.56076133,0.55147773,4.7942204,2.6439059,0.0002020388,1389,10189,7,7,1,5,8,7
"ESS10e03_2",10,"3.2","02.11.2023",77719,"GB",1.1215227,2.0616684,4.7942204,9.884093,0.0001010194,1431,10127,4,2,7,9,10,10
"ESS10e03_2",10,"3.2","02.11.2023",77800,"GB",1.682284,1.2591058,4.7942204,6.036431,0.00006734627,1486,10138,5,5,7,6,3,3
"ESS10e03_2",10,"3.2","02.11.2023",77817,"GB",0.56076133,0.3362834,4.7942204,1.6122167,0.0002020388,1489,10315,7,8,10,4,0,2
"ESS10e03_2",10,"3.2","02.11.2023",77956,"GB",1.1215227,2.3381982,4.7942204,11.209838,0.0001010194,1408,10092,6,4,9,6,9,9
"ESS10e03_2",10,"3.2","02.11.2023",78024,"GB",2.2430453,3.9998374,4.7942204,19.176102,0.0000505097,1402,10225,2,88,6,3,8,8
"ESS10e03_2",10,"3.2","02.11.2023",78055,"GB",1.1215227,0.92439705,4.7942204,4.431763,0.0001010194,1467,10277,5,5,7,5,7,5
"ESS10e03_2",10,"3.2","02.11.2023",78076,"GB",0.56076133,0.3272339,4.7942204,1.5688316,0.0002020388,1444,10218,8,0,7,4,8,10
"ESS10e03_2",10,"3.2","02.11.2023",78090,"GB",0.56076133,0.4172558,4.7942204,2.0004163,0.0002020388,1455,10103,5,5,5,8,10,7
"ESS10e03_2",10,"3.2","02.11.2023",78106,"GB",0.56076133,0.41441795,4.7942204,1.986811,0.0002020388,1502,10160,7,6,6,5,4,8
"ESS10e03_2",10,"3.2","02.11.2023",78122,"GB",0.56076133,0.42608547,4.7942204,2.0427477,0.0002020388,1440,10200,8,7,8,4,5,4
"ESS10e03_2",10,"3.2","02.11.2023",78149,"GB",0.56076133,0.4172558,4.7942204,2.0004163,0.0002020388,1452,10272,5,5,8,6,5,7
"ESS10e03_2",10,"3.2","02.11.2023",78269,"GB",1.1215227,0.6725668,4.7942204,3.2244334,0.0001010194,1498,10322,6,7,3,5,7,5
"ESS10e03_2",10,"3.2","02.11.2023",78323,"GB",1.1215227,1.2429473,4.7942204,5.958964,0.0001010194,1468,10281,8,3,6,6,8,5
"ESS10e03_2",10,"3.2","02.11.2023",78371,"GB",1.1215227,0.8394039,4.7942204,4.0242877,0.0001010194,1364,10310,7,5,7,5,7,8
"ESS10e03_2",10,"3.2","02.11.2023",78372,"GB",1.682284,1.2415829,4.7942204,5.952422,0.00006734627,1385,10412,5,5,6,3,5,7
"ESS10e03_2",10,"3.2","02.11.2023",78443,"GB",2.2430453,1.6727053,4.7942204,8.019318,0.0000505097,1502,10328,9,5,6,3,8,9
"ESS10e03_2",10,"3.2","02.11.2023",78447,"GB",2.2430453,1.6727053,4.7942204,8.019318,0.0000505097,1345,10170,7,3,7,7,8,10
"ESS10e03_2",10,"3.2","02.11.2023",78504,"GB",0.56076133,0.3702607,4.7942204,1.7751114,0.0002020388,1388,10247,5,5,5,88,0,5
"ESS10e03_2",10,"3.2","02.11.2023",78515,"GB",2.2430453,3.970296,4.7942204,19.034473,0.0000505097,1419,10264,5,88,5,8,2,1
"ESS10e03_2",10,"3.2","02.11.2023",78537,"GB",0.56076133,1.6465615,4.7942204,7.893979,0.0002020388,1469,10258,5,5,10,2,5,7
"ESS10e03_2",10,"3.2","02.11.2023",78561,"GB",1.1215227,1.5698601,4.7942204,7.5262556,0.0001010194,1406,10255,7,5,4,6,6,9
"ESS10e03_2",10,"3.2","02.11.2023",78565,"GB",1.1215227,0.952084,4.7942204,4.564501,0.0001010194,1478,10300,3,5,0,10,7,5
"ESS10e03_2",10,"3.2","02.11.2023",78587,"GB",1.1215227,1.3705741,4.7942204,6.5708346,0.0001010194,1348,10174,0,5,2,0,0,0
"ESS10e03_2",10,"3.2","02.11.2023",78677,"GB",0.56076133,0.78493005,4.7942204,3.7631278,0.0002020388,1413,10256,6,8,5,3,6,5
"ESS10e03_2",10,"3.2","02.11.2023",78800,"GB",0.56076133,0.47197923,4.7942204,2.2627726,0.0002020388,1419,10232,10,5,8,8,5,6
"ESS10e03_2",10,"3.2","02.11.2023",78875,"GB",0.56076133,0.3272339,4.7942204,1.5688316,0.0002020388,1447,10137,8,5,10,6,5,6
"ESS10e03_2",10,"3.2","02.11.2023",78897,"GB",2.2430453,3.552526,4.7942204,17.031593,0.0000505097,1390,10410,4,5,7,3,8,6
"ESS10e03_2",10,"3.2","02.11.2023",78932,"GB",1.1215227,0.7450091,4.7942204,3.571738,0.0001010194,1495,10324,7,9,5,2,4,5
"ESS10e03_2",10,"3.2","02.11.2023",78954,"GB",1.1215227,0.7450091,4.7942204,3.571738,0.0001010194,1483,10312,8,10,8,1,1,1
"ESS10e03_2",10,"3.2","02.11.2023",79006,"GB",1.682284,0.9972859,4.7942204,4.7812085,0.00006734627,1373,10377,6,5,5,5,7,8
"ESS10e03_2",10,"3.2","02.11.2023",79029,"GB",1.1215227,0.7405214,4.7942204,3.5502229,0.0001010194,1381,10186,4,3,7,7,6,5
"ESS10e03_2",10,"3.2","02.11.2023",79088,"GB",0.56076133,0.902881,4.7942204,4.328611,0.0002020388,1422,10235,0,5,5,0,5,0
"ESS10e03_2",10,"3.2","02.11.2023",79124,"GB",0.56076133,0.36823434,4.7942204,1.7653966,0.0002020388,1366,10203,0,5,2,8,1,2
"ESS10e03_2",10,"3.2","02.11.2023",79138,"GB",0.56076133,0.5142794,4.7942204,2.465569,0.0002020388,1359,10350,5,4,8,0,9,10
"ESS10e03_2",10,"3.2","02.11.2023",79195,"GB",0.56076133,0.42975336,4.7942204,2.0603323,0.0002020388,1473,10126,7,0,4,0,7,5
"ESS10e03_2",10,"3.2","02.11.2023",79309,"GB",1.1215227,0.8288359,4.7942204,3.973622,0.0001010194,1503,10162,5,5,8,1,8,5
"ESS10e03_2",10,"3.2","02.11.2023",79392,"GB",0.56076133,0.46639004,4.7942204,2.2359767,0.0002020388,1456,10102,8,5,9,9,5,4
"ESS10e03_2",10,"3.2","02.11.2023",79394,"GB",1.1215227,1.7547201,4.7942204,8.412515,0.0001010194,1405,10262,6,5,9,3,8,10
"ESS10e03_2",10,"3.2","02.11.2023",79401,"GB",1.1215227,1.0017419,4.7942204,4.8025713,0.0001010194,1491,10150,3,5,2,4,5,3
"ESS10e03_2",10,"3.2","02.11.2023",79433,"GB",1.682284,1.2415829,4.7942204,5.952422,0.00006734627,1390,10246,5,5,4,5,9,9
"ESS10e03_2",10,"3.2","02.11.2023",79443,"GB",1.1215227,0.7405214,4.7942204,3.5502229,0.0001010194,1387,10411,5,8,5,6,0,0
"ESS10e03_2",10,"3.2","02.11.2023",79458,"GB",0.56076133,0.5096571,4.7942204,2.4434085,0.0002020388,1360,10178,7,4,8,7,9,9
"ESS10e03_2",10,"3.2","02.11.2023",79467,"GB",2.8038068,1.8288378,4.7942204,8.767852,0.000040407762,1451,10221,7,3,5,7,9,9
"ESS10e03_2",10,"3.2","02.11.2023",79517,"GB",1.1215227,1.3705741,4.7942204,6.5708346,0.0001010194,1350,10172,4,5,10,88,10,5
"ESS10e03_2",10,"3.2","02.11.2023",79572,"GB",1.1215227,0.8277222,4.7942204,3.9682827,0.0001010194,1384,10356,7,3,8,7,7,8
"ESS10e03_2",10,"3.2","02.11.2023",79598,"GB",1.1215227,0.7364687,4.7942204,3.5307932,0.0001010194,1378,10379,5,5,9,9,8,8
"ESS10e03_2",10,"3.2","02.11.2023",79600,"GB",2.8038068,3.6375728,4.7942204,17.439325,0.000040407762,1502,10328,6,5,8,7,7,7
"ESS10e03_2",10,"3.2","02.11.2023",79621,"GB",1.1215227,1.0285589,4.7942204,4.931138,0.0001010194,1356,10342,3,4,4,4,5,6
"ESS10e03_2",10,"3.2","02.11.2023",79694,"GB",1.1215227,1.2801756,4.7942204,6.137444,0.0001010194,1478,10133,7,4,7,7,8,9
"ESS10e03_2",10,"3.2","02.11.2023",79715,"GB",0.56076133,0.88417065,4.7942204,4.2389092,0.0002020388,1451,10101,8,5,8,5,7,6
"ESS10e03_2",10,"3.2","02.11.2023",79813,"GB",0.56076133,0.6400878,4.7942204,3.068722,0.0002020388,1476,10295,7,3,9,8,9,9
"ESS10e03_2",10,"3.2","02.11.2023",79869,"GB",1.1215227,1.1185218,4.7942204,5.36244,0.0001010194,1497,10308,7,6,7,4,8,5
"ESS10e03_2",10,"3.2","02.11.2023",79875,"GB",0.56076133,0.37250456,4.7942204,1.785869,0.0002020388,1484,10144,7,4,7,5,5,5
"ESS10e03_2",10,"3.2","02.11.2023",79894,"GB",1.1215227,0.92439705,4.7942204,4.431763,0.0001010194,1462,10278,8,5,0,0,10,10
"ESS10e03_2",10,"3.2","02.11.2023",79999,"GB",0.56076133,0.3702607,4.7942204,1.7751114,0.0002020388,1385,10412,7,5,5,88,5,5
"ESS10e03_2",10,"3.2","02.11.2023",80000,"GB",1.1215227,0.7482429,4.7942204,3.5872416,0.0001010194,1345,10170,8,2,8,9,9,8
"ESS10e03_2",10,"3.2","02.11.2023",80023,"GB",1.1215227,0.9327801,4.7942204,4.4719534,0.0001010194,1452,10272,5,10,5,5,5,0
"ESS10e03_2",10,"3.2","02.11.2023",80290,"GB",1.682284,2.63208,4.7942204,12.6187725,0.00006734627,1415,10229,8,3,5,7,9,5
"ESS10e03_2",10,"3.2","02.11.2023",80335,"GB",0.56076133,0.41014147,4.7942204,1.9663086,0.0002020388,1387,10411,7,6,7,8,8,8
"ESS10e03_2",10,"3.2","02.11.2023",80487,"GB",1.1215227,1.4088415,4.7942204,6.754297,0.0001010194,1376,10212,6,88,6,5,8,7
"ESS10e03_2",10,"3.2","02.11.2023",80508,"GB",1.1215227,0.952084,4.7942204,4.564501,0.0001010194,1431,10291,7,5,7,7,8,7
"ESS10e03_2",10,"3.2","02.11.2023",80640,"GB",1.1215227,0.8345116,4.7942204,4.0008326,0.0001010194,1459,10276,8,5,5,7,8,9
"ESS10e03_2",10,"3.2","02.11.2023",80644,"GB",0.56076133,0.4172558,4.7942204,2.0004163,0.0002020388,1456,10102,6,3,5,7,6,7
"ESS10e03_2",10,"3.2","02.11.2023",80645,"GB",0.56076133,0.6400878,4.7942204,3.068722,0.0002020388,1375,10116,2,3,0,0,10,5
"ESS10e03_2",10,"3.2","02.11.2023",80670,"GB",1.1215227,0.8595067,4.7942204,4.1206646,0.0001010194,1482,10298,88,8,9,3,9,5
"ESS10e03_2",10,"3.2","02.11.2023",80680,"GB",0.56076133,0.476042,4.7942204,2.2822504,0.0002020388,1472,10121,9,4,6,8,8,9
"ESS10e03_2",10,"3.2","02.11.2023",80692,"GB",1.1215227,1.1144558,4.7942204,5.342947,0.0001010194,1502,10328,5,7,8,5,5,8
"ESS10e03_2",10,"3.2","02.11.2023",80718,"GB",1.1215227,1.4251783,4.7942204,6.832619,0.0001010194,1493,10153,8,0,6,6,10,10
"ESS10e03_2",10,"3.2","02.11.2023",80743,"GB",0.56076133,0.41441795,4.7942204,1.986811,0.0002020388,1505,10330,5,6,3,3,8,6
"ESS10e03_2",10,"3.2","02.11.2023",80782,"GB",0.56076133,0.3702607,4.7942204,1.7751114,0.0002020388,1381,10242,2,3,2,5,8,7
"ESS10e03_2",10,"3.2","02.11.2023",80794,"GB",1.1215227,1.5691748,4.7942204,7.5229697,0.0001010194,1394,10190,4,5,7,2,8,8
"ESS10e03_2",10,"3.2","02.11.2023",80862,"GB",1.1215227,1.0017419,4.7942204,4.8025713,0.0001010194,1496,10157,7,8,6,6,5,4
"ESS10e03_2",10,"3.2","02.11.2023",80893,"GB",0.56076133,0.37250456,4.7942204,1.785869,0.0002020388,1494,10325,8,5,2,0,6,6
"ESS10e03_2",10,"3.2","02.11.2023",81007,"GB",1.1215227,0.9201995,4.7942204,4.411639,0.0001010194,1360,10178,6,8,7,8,7,6
"ESS10e03_2",10,"3.2","02.11.2023",81038,"GB",1.682284,1.0973026,4.7942204,5.2607102,0.00006734627,1444,10217,6,5,2,4,0,0
"ESS10e03_2",10,"3.2","02.11.2023",81060,"GB",1.682284,1.462177,4.7942204,7.0099993,0.00006734627,1447,10135,10,8,10,88,5,1
"ESS10e03_2",10,"3.2","02.11.2023",81086,"GB",0.56076133,0.41970196,4.7942204,2.0121439,0.0002020388,1353,10142,4,1,8,6,5,5
"ESS10e03_2",10,"3.2","02.11.2023",81136,"GB",0.56076133,0.46219853,4.7942204,2.2158816,0.0002020388,1458,10109,8,4,8,8,8,8
"ESS10e03_2",10,"3.2","02.11.2023",81174,"GB",1.1215227,1.4251783,4.7942204,6.832619,0.0001010194,1490,10317,5,5,8,0,5,5
"ESS10e03_2",10,"3.2","02.11.2023",81283,"GB",0.56076133,0.37250456,4.7942204,1.785869,0.0002020388,1499,10326,6,5,6,9,3,7
"ESS10e03_2",10,"3.2","02.11.2023",81348,"GB",0.56076133,1.1690991,4.7942204,5.604919,0.0002020388,1415,10229,8,3,8,7,9,9
"ESS10e03_2",10,"3.2","02.11.2023",81366,"GB",1.1215227,0.6725668,4.7942204,3.2244334,0.0001010194,1496,10157,6,6,5,6,6,5
"ESS10e03_2",10,"3.2","02.11.2023",81377,"GB",0.56076133,0.33242863,4.7942204,1.5937362,0.0002020388,1377,10216,7,4,6,4,6,7
"ESS10e03_2",10,"3.2","02.11.2023",81379,"GB",0.56076133,0.49512967,4.7942204,2.373761,0.0002020388,1370,10372,7,5,10,6,8,6
"ESS10e03_2",10,"3.2","02.11.2023",81388,"GB",1.1215227,2.0616684,4.7942204,9.884093,0.0001010194,1453,10289,5,5,1,4,7,9
"ESS10e03_2",10,"3.2","02.11.2023",81431,"GB",1.682284,1.4281261,4.7942204,6.8467517,0.00006734627,1477,10301,5,5,5,7,8,8
"ESS10e03_2",10,"3.2","02.11.2023",81629,"GB",1.1215227,1.5691748,4.7942204,7.5229697,0.0001010194,1388,10245,7,0,4,7,9,9
"ESS10e03_2",10,"3.2","02.11.2023",81643,"GB",0.56076133,0.62147367,4.7942204,2.979482,0.0002020388,1459,10110,4,4,8,6,3,5
"ESS10e03_2",10,"3.2","02.11.2023",81720,"GB",0.56076133,0.37588274,4.7942204,1.8020648,0.0002020388,1484,10144,7,5,4,4,3,1
"ESS10e03_2",10,"3.2","02.11.2023",81741,"GB",0.56076133,0.3362834,4.7942204,1.6122167,0.0002020388,1490,10154,7,5,10,6,8,7
"ESS10e03_2",10,"3.2","02.11.2023",81751,"GB",1.1215227,0.7405214,4.7942204,3.5502229,0.0001010194,1394,10248,3,4,5,2,9,9
"ESS10e03_2",10,"3.2","02.11.2023",81833,"GB",0.56076133,0.902881,4.7942204,4.328611,0.0002020388,1418,10231,5,5,6,5,9,9
"ESS10e03_2",10,"3.2","02.11.2023",81861,"GB",0.56076133,0.3362834,4.7942204,1.6122167,0.0002020388,1484,10144,8,3,9,1,5,4
"ESS10e03_2",10,"3.2","02.11.2023",81902,"GB",1.1215227,1.1029555,4.7942204,5.2878118,0.0001010194,1387,10188,6,3,7,88,5,4
"ESS10e03_2",10,"3.2","02.11.2023",81936,"GB",0.56076133,0.48739246,4.7942204,2.3366668,0.0002020388,1450,10384,8,4,7,7,9,9
"ESS10e03_2",10,"3.2","02.11.2023",82006,"GB",0.56076133,0.6400878,4.7942204,3.068722,0.0002020388,1464,10125,6,6,7,6,7,7
"ESS10e03_2",10,"3.2","02.11.2023",82016,"GB",1.1215227,0.66485727,4.7942204,3.1874723,0.0001010194,1366,10203,7,6,8,5,7,8
"ESS10e03_2",10,"3.2","02.11.2023",82060,"GB",1.1215227,0.8595067,4.7942204,4.1206646,0.0001010194,1478,10133,7,7,6,4,7,5
"ESS10e03_2",10,"3.2","02.11.2023",82081,"GB",0.56076133,0.37250456,4.7942204,1.785869,0.0002020388,1492,10321,7,4,6,6,7,6
"ESS10e03_2",10,"3.2","02.11.2023",82169,"GB",0.56076133,0.33242863,4.7942204,1.5937362,0.0002020388,1372,10373,5,0,5,3,9,9
"ESS10e03_2",10,"3.2","02.11.2023",82340,"GB",0.56076133,0.37157404,4.7942204,1.781408,0.0002020388,1378,10378,7,5,7,2,8,8
"ESS10e03_2",10,"3.2","02.11.2023",82372,"GB",0.56076133,0.36823434,4.7942204,1.7653966,0.0002020388,1369,10211,8,7,8,6,8,5
"ESS10e03_2",10,"3.2","02.11.2023",82425,"GB",1.1215227,0.94395846,4.7942204,4.525545,0.0001010194,1425,10402,7,7,5,6,7,5
"ESS10e03_2",10,"3.2","02.11.2023",82529,"GB",0.56076133,0.37250456,4.7942204,1.785869,0.0002020388,1498,10322,8,5,3,5,5,5
"ESS10e03_2",10,"3.2","02.11.2023",82546,"GB",0.56076133,0.46009976,4.7942204,2.2058196,0.0002020388,1354,10347,8,3,7,5,5,5
